ts_date,actual_SIV_T_HS_InConv_1,pred_SIV_T_HS_InConv_1,actual_SIV_T_HS_InConv_2,pred_SIV_T_HS_InConv_2,actual_SIV_T_HS_Inv_1,pred_SIV_T_HS_Inv_1,actual_SIV_T_HS_Inv_2,pred_SIV_T_HS_Inv_2,actual_SIV_T_Container,pred_SIV_T_Container,actual_SIV_I_L1,pred_SIV_I_L1,actual_SIV_I_L2,pred_SIV_I_L2,actual_SIV_I_L3,pred_SIV_I_L3,actual_SIV_I_Battery,pred_SIV_I_Battery,actual_SIV_I_DC_In,pred_SIV_I_DC_In,actual_SIV_U_Battery,pred_SIV_U_Battery,actual_SIV_U_DC_In,pred_SIV_U_DC_In,actual_SIV_U_DC_Out,pred_SIV_U_DC_Out,actual_SIV_U_L1,pred_SIV_U_L1,actual_SIV_U_L2,pred_SIV_U_L2,actual_SIV_U_L3,pred_SIV_U_L3,actual_SIV_InConv_InEnergy,pred_SIV_InConv_InEnergy,actual_SIV_Output_Energy,pred_SIV_Output_Energy,actual_PLC_OpenACOutputCont,pred_PLC_OpenACOutputCont,actual_PLC_OpenInputCont,pred_PLC_OpenInputCont,actual_SIV_DevIsAlive,pred_SIV_DevIsAlive,health_status_pred,confidence_%
2024-08-06 06:51:25.051,38.0,38.192776,38.0,38.187767,42.0,42.332253,39.0,38.585754,50.0,50.381756,43.43,56.19132,41.5,53.237743,42.48,54.982353,0.0,-0.09657452,36.59,44.57299,113.0,113.01155,812.49,822.4124,126.0,126.00014,220.0,220.00027,219.86,219.92233,220.0,220.15927,91.0,98.70313,76.0,80.5343,0.0,0.0040112115,0.0,-0.0010681684,42759.5,39368.566,0,591.2691
2024-08-06 06:51:50.651,37.57,38.20238,38.0,38.199593,42.0,42.34414,38.88,38.59757,50.0,50.389366,32.58,56.227783,31.42,53.26836,32.28,55.010235,0.0,-0.09642057,29.45,44.592735,113.0,113.0116,811.02,822.40155,126.0,126.00014,220.0,220.00027,220.0,219.92247,220.0,220.159,91.38,98.96146,76.6,80.76443,0.0,0.0039818133,0.0,-0.001085475,42859.5,39345.39,0,591.2691
2024-08-06 06:52:16.251,37.0,38.211994,38.0,38.211372,42.0,42.355934,38.0,38.609295,50.0,50.396973,31.0,56.263493,30.0,53.298683,30.86,55.037704,0.0,-0.096266486,26.04,44.612263,113.0,113.01164,881.88,822.39056,126.0,126.00014,220.0,220.00029,220.0,219.9226,220.0,220.15874,92.0,99.21943,77.0,80.99454,0.0,0.00395216,0.0,-0.0011039737,42959.5,39322.117,0,591.2691
2024-08-06 06:52:41.851,37.0,38.22161,37.64,38.223103,42.0,42.367645,38.0,38.620937,50.0,50.404587,31.0,56.298508,29.79,53.32871,30.02,55.06477,-0.35,-0.09611213,27.48,44.631588,113.0,113.01168,835.6,822.37964,126.0,126.00014,220.0,220.00029,220.0,219.92276,220.0,220.15848,92.0,99.477005,77.0,81.224686,0.0,0.0039222515,0.0,-0.0011236646,43059.5,39298.75,0,591.2691
2024-08-06 06:53:07.451,37.0,38.23123,37.0,38.234787,41.54,42.379276,38.0,38.6325,50.0,50.412205,26.28,56.332848,24.82,53.35845,25.34,55.09147,0.0,-0.09595745,24.53,44.65072,113.0,113.01173,823.91,822.36865,126.0,126.00014,220.0,220.00029,220.0,219.92288,220.48,220.15822,92.0,99.73415,77.0,81.4548,0.0,0.0038922362,0.0,-0.0011445049,43159.5,39275.324,0,591.2691
2024-08-06 06:53:33.050,37.0,38.240864,37.0,38.24643,41.0,42.390827,38.0,38.643993,50.0,50.419823,21.17,56.36654,20.21,53.387936,20.61,55.11782,-0.25,-0.09580263,20.67,44.66967,113.0,113.011765,840.93,822.3576,126.0,126.00014,220.0,220.00029,220.0,219.92302,221.0,220.15796,92.0,99.99096,77.0,81.68494,0.0,0.0038619444,0.0,-0.0011664735,43259.5,39251.82,0,591.2691
2024-08-06 06:53:58.650,37.0,38.250496,37.0,38.25803,41.0,42.4023,38.0,38.655415,50.0,50.42745,31.11,56.399624,29.91,53.417175,30.73,55.143837,-0.04,-0.09564768,26.99,44.688454,113.0,113.0118,814.71,822.3467,126.0,126.00014,220.0,220.00029,219.98,219.92314,220.49,220.15771,92.0,100.24733,77.0,81.91507,0.0,0.0038315246,0.0,-0.0011893787,43359.5,39228.27,0,591.2691
2024-08-06 06:54:24.250,37.0,38.260136,37.0,38.269596,41.0,42.41371,38.0,38.666767,50.0,50.43507,75.3,56.432125,72.33,53.44618,74.12,55.169544,-0.2,-0.09549247,59.69,44.707077,113.0,113.01184,807.41,822.3355,126.02,126.00014,220.02,220.0003,219.74,219.9233,220.02,220.15746,92.36,100.50336,77.0,82.14519,0.0,0.0038009773,0.0,-0.0012132418,43459.21,39204.645,0,591.2691
2024-08-06 06:54:49.594,37.09,38.269775,37.35,38.281128,41.48,42.425053,38.0,38.678055,50.0,50.442696,98.08,56.46407,93.99,53.47494,96.35,55.194954,0.0,-0.09533725,75.69,44.725555,113.0,113.01188,817.3,822.3244,126.0,126.00014,220.0,220.0003,220.0,219.92343,220.0,220.1572,93.0,100.75902,77.92,82.375275,0.0,0.0037703023,0.0,-0.0012379138,43558.5,39180.98,0,591.2691
2024-08-06 06:55:15.194,38.0,38.279423,38.0,38.292625,42.0,42.436333,38.0,38.68929,50.0,50.450325,105.46,56.49548,100.71,53.503494,103.47,55.220085,-0.15,-0.09518177,82.87,44.74389,113.16,113.01192,798.36,822.31323,126.0,126.00014,220.0,220.0003,220.0,219.92358,220.0,220.15695,93.0,101.01423,78.0,82.60536,0.0,0.0037395419,0.0,-0.0012635014,43658.5,39157.27,0,591.2691
2024-08-06 06:55:40.794,38.0,38.289074,38.2,38.304092,42.86,42.44755,38.51,38.70046,50.0,50.457954,97.42,56.52638,93.36,53.53184,96.03,55.244965,-0.12,-0.09502622,69.23,44.762104,113.0,113.01195,886.73,822.3021,126.0,126.00014,220.0,220.0003,220.0,219.9237,220.0,220.1567,93.99,101.26915,78.34,82.835434,0.0,0.0037087605,0.0,-0.0012898125,43758.5,39133.51,0,591.2691
2024-08-06 06:56:06.394,38.53,38.29873,39.0,38.31553,43.0,42.458717,39.0,38.711575,50.0,50.465588,98.57,56.556793,94.46,53.55999,97.25,55.26958,-0.06,-0.09487021,74.76,44.78019,113.0,113.011986,829.45,822.2909,126.0,126.00014,220.0,220.0003,220.0,219.92384,220.0,220.15645,94.0,101.52364,79.0,83.06549,0.0,0.0036777447,0.0,-0.0013167623,43858.5,39109.71,0,591.2691
2024-08-06 06:56:31.994,39.0,38.30839,39.0,38.32694,43.2,42.469826,39.0,38.72264,50.0,50.47322,97.21,56.586758,92.95,53.587948,95.71,55.29398,-0.13,-0.094714396,75.32,44.798172,113.0,113.01202,813.24,822.2796,126.0,126.00014,220.0,220.0003,220.0,219.924,220.0,220.15619,94.84,101.77779,79.0,83.29553,0.0,0.0036466864,0.0,-0.0013444145,43958.5,39085.9,0,591.2691
2024-08-06 06:56:57.594,39.0,38.318054,39.0,38.338326,44.0,42.48088,39.0,38.733658,50.0,50.480858,96.02,56.61628,92.0,53.615726,94.64,55.31815,0.0,-0.09455838,74.2,44.816044,113.0,113.01205,816.91,822.26825,126.0,126.00014,220.0,220.00032,220.0,219.92413,220.0,220.15594,95.0,102.03156,79.76,83.52555,0.0,0.0036155856,0.0,-0.0013726843,44058.5,39062.027,0,591.2691
2024-08-06 06:57:23.194,39.0,38.327724,39.0,38.349686,44.0,42.491894,39.0,38.74463,50.0,50.488495,88.14,56.64538,84.16,53.643337,86.35,55.342125,0.0,-0.09440204,66.77,44.833813,113.0,113.01208,828.09,822.25696,126.0,126.00014,220.0,220.00032,220.0,219.92429,220.0,220.15572,95.47,102.28499,80.0,83.75557,0.0,0.0035844422,0.0,-0.0014015073,44158.5,39038.133,0,591.2691
2024-08-06 06:57:48.794,39.0,38.337395,39.0,38.361023,44.0,42.502857,39.0,38.755554,50.0,50.496136,74.0,56.674076,70.02,53.67078,72.46,55.365894,0.0,-0.09424576,57.01,44.851498,113.0,113.01211,818.95,822.24567,126.0,126.00014,220.0,220.00032,220.0,219.92441,220.0,220.15547,96.0,102.53808,80.0,83.98558,0.0,0.0035532136,0.0,-0.0014309052,44258.5,39014.227,0,591.2691
2024-08-06 06:58:14.394,39.0,38.347073,39.0,38.372337,44.0,42.51378,39.43,38.766438,50.0,50.503777,67.2,56.7024,63.75,53.698067,65.88,55.38948,0.0,-0.09408922,54.14,44.8691,113.0,113.01214,796.07,822.23413,126.0,126.00014,220.0,220.00032,220.0,219.92455,220.0,220.15521,96.0,102.79079,80.97,84.215576,0.0,0.003521985,0.0,-0.0014607288,44358.5,38990.285,0,591.2691
2024-08-06 06:58:39.995,39.0,38.356754,39.0,38.383636,44.0,42.524662,40.0,38.77728,50.0,50.51142,59.16,56.73034,56.3,53.7252,58.04,55.412907,0.0,-0.09393254,46.07,44.886612,113.0,113.01217,833.35,822.2228,126.0,126.00014,220.0,220.00032,220.0,219.9247,220.0,220.15497,96.46,103.0432,81.0,84.445564,0.0,0.00349065,0.0,-0.0014910846,44458.5,38966.324,0,591.2691
2024-08-06 06:59:05.595,39.0,38.36644,39.0,38.39492,44.0,42.535503,40.0,38.78809,50.52,50.51907,58.96,56.757954,56.0,53.7522,57.0,55.436165,-0.09,-0.09377586,47.06,44.904057,113.06,113.0122,807.95,822.21124,126.0,126.00014,220.0,220.00032,220.0,219.92482,220.0,220.15472,97.0,103.29529,81.0,84.67556,0.0,0.0034592936,0.0,-0.0015218023,44558.5,38942.34,0,591.2691
2024-08-06 06:59:30.939,39.0,38.376133,39.0,38.40618,44.0,42.54631,39.49,38.798862,50.56,50.526714,59.0,56.785217,56.0,53.77906,57.61,55.45927,-0.64,-0.093619116,46.69,44.921436,113.13,113.01223,816.2,822.1997,126.0,126.00014,220.0,220.00032,220.0,219.92497,220.0,220.1545,97.0,103.54706,81.0,84.90554,0.0,0.0034279162,0.0,-0.0015529244,44657.94,38918.332,0,591.2691
2024-08-06 06:59:56.539,39.0,38.38583,39.0,38.41743,44.0,42.55708,39.0,38.8096,50.0,50.534367,59.0,56.812187,56.0,53.805794,58.0,55.48224,-0.58,-0.09346211,49.18,44.93874,113.0,113.01225,776.98,822.1881,126.0,126.00014,220.0,220.00032,220.0,219.92511,220.0,220.15425,97.0,103.79851,81.66,85.13553,0.0,0.0033964533,0.0,-0.0015844085,44757.5,38894.324,0,591.2691
2024-08-06 07:00:22.139,39.0,38.395527,39.0,38.428665,44.0,42.56782,39.0,38.82031,50.48,50.542023,59.0,56.838844,56.0,53.83239,57.98,55.50507,-0.04,-0.09330504,44.01,44.955997,113.0,113.01228,868.16,822.1765,126.0,126.00014,220.0,220.00034,220.0,219.92526,220.0,220.154,97.58,104.049706,82.0,85.36554,0.0,0.0033649693,0.0,-0.0016161479,44857.5,38870.29,0,591.2691
2024-08-06 07:00:47.739,39.0,38.405235,39.0,38.439888,44.0,42.57853,39.0,38.83099,50.5,50.549675,58.91,56.86521,56.0,53.85888,57.64,55.527775,-0.02,-0.09314789,44.36,44.97319,113.0,113.01231,860.32,822.16486,126.0,126.00014,220.0,220.00034,220.0,219.92538,220.0,220.15378,98.0,104.300575,82.0,85.595535,0.0,0.0033334852,0.0,-0.0016482705,44957.5,38846.234,0,591.2691
2024-08-06 07:01:13.339,39.0,38.414944,39.0,38.451096,44.0,42.58921,39.0,38.84164,50.11,50.557335,58.83,56.89132,56.09,53.885246,57.58,55.55037,0.0,-0.092990614,45.64,44.990337,113.0,113.01234,821.38,822.1532,126.0,126.00014,220.0,220.00034,220.0,219.92554,220.0,220.15353,98.0,104.55116,82.0,85.825554,0.0,0.003301831,0.0,-0.0016806487,45057.5,38822.18,0,591.2691
2024-08-06 07:01:38.939,39.0,38.42466,39.0,38.462296,44.0,42.599865,39.0,38.852264,50.24,50.564995,59.02,56.917145,56.34,53.911507,58.0,55.572845,0.0,-0.09283308,46.37,45.00743,113.0,113.01236,814.44,822.1414,126.0,126.00014,220.0,220.00034,220.0,219.92567,220.0,220.15329,98.0,104.80146,82.57,86.055595,0.0,0.0032703043,0.0,-0.0017132822,45157.5,38798.09,0,591.2691
2024-08-06 07:02:04.539,39.0,38.43438,39.0,38.473484,44.0,42.610493,39.0,38.862865,50.61,50.572662,65.24,56.942738,62.2,53.937668,63.91,55.595222,0.0,-0.09267567,50.45,45.024487,113.0,113.01238,816.86,822.12964,126.0,126.00014,220.0,220.00034,220.0,219.92583,220.0,220.15305,98.93,105.051544,83.0,86.285675,0.0,0.0032387353,0.0,-0.0017461499,45257.5,38774.01,0,591.2691
2024-08-06 07:02:30.139,39.0,38.444107,39.0,38.484665,44.0,42.621098,39.0,38.873444,50.84,50.58033,75.04,56.96809,71.85,53.963726,73.85,55.617508,0.0,-0.09251787,58.61,45.041504,113.0,113.01241,803.03,822.1178,126.0,126.00014,220.0,220.00034,220.0,219.92596,220.0,220.15282,99.0,105.30138,83.0,86.51577,0.0,0.0032069744,0.0,-0.0017792517,45357.5,38749.902,0,591.2691
2024-08-06 07:02:55.739,39.0,38.45384,39.0,38.49584,44.0,42.63168,39.0,38.884003,50.73,50.588,67.94,56.993217,65.13,53.98968,66.9,55.6397,-0.08,-0.09236026,53.32,45.058475,113.0,113.012436,813.17,822.10596,126.0,126.00014,220.0,220.00034,220.0,219.92609,220.0,220.15257,99.0,105.55091,83.0,86.745895,0.0,0.0031752563,0.0,-0.00181246,45457.5,38725.79,0,591.2691
2024-08-06 07:03:21.339,39.0,38.463573,39.0,38.507004,44.0,42.642242,39.0,38.89454,50.8,50.595676,66.63,57.018116,63.61,54.015553,65.52,55.661816,-0.08,-0.09220239,51.04,45.075417,113.0,113.01246,825.06,822.09406,126.0,126.00014,220.0,220.00034,220.0,219.92624,220.0,220.15233,99.7,105.80024,83.7,86.97604,0.0,0.0031434742,0.0,-0.0018458599,45557.5,38701.652,0,591.2691
2024-08-06 07:03:46.938,39.0,38.47332,39.0,38.51816,44.0,42.652782,39.0,38.905052,50.87,50.603355,67.0,57.042824,64.0,54.04134,66.0,55.683846,-0.16,-0.09204458,51.88,45.092327,113.0,113.01248,811.85,822.0821,126.0,126.00014,220.0,220.00035,220.0,219.92638,220.0,220.1521,100.0,106.04937,84.0,87.20625,0.0,0.0031117136,0.0,-0.0018794301,45657.5,38677.523,0,591.2691
2024-08-06 07:04:12.538,39.0,38.483067,39.0,38.529316,44.0,42.663307,39.0,38.915558,50.93,50.611034,67.48,57.06733,64.15,54.067036,66.0,55.705803,-0.31,-0.09188657,51.69,45.109203,113.0,113.012505,822.08,822.0701,126.0,126.00014,220.0,220.00035,220.0,219.92653,220.0,220.15186,100.0,106.298225,84.0,87.4365,0.0,0.0030797825,0.0,-0.0019131493,45757.5,38653.37,0,591.2691
2024-08-06 07:04:37.882,39.0,38.492825,39.0,38.540466,44.0,42.673817,39.0,38.92604,51.0,50.61872,58.16,57.091656,55.54,54.09266,56.92,55.7277,-0.08,-0.09172857,43.83,45.12606,113.0,113.01253,851.07,822.0581,126.0,126.00014,220.0,220.00035,220.0,219.92665,220.0,220.15161,100.25,106.54693,84.0,87.66682,0.0,0.0030479152,0.0,-0.0019468898,45856.67,38629.203,0,591.2691
2024-08-06 07:05:03.482,39.0,38.502586,39.0,38.551613,44.0,42.684307,39.0,38.936512,51.0,50.62641,54.0,57.115818,51.99,54.1182,53.0,55.74953,-0.55,-0.09157043,44.48,45.14288,113.0,113.01255,790.72,822.0461,126.0,126.00014,220.0,220.00035,220.0,219.9268,220.0,220.15137,101.0,106.79544,84.82,87.89717,0.0,0.0030158777,0.0,-0.0019808218,45956.5,38605.035,0,591.2691
2024-08-06 07:05:29.082,39.0,38.512352,39.0,38.562756,44.0,42.694786,39.0,38.946968,51.0,50.634106,60.8,57.13979,58.0,54.143673,59.74,55.771305,-0.15,-0.0914121,48.77,45.159683,113.0,113.01257,793.49,822.034,126.0,126.00014,220.0,220.00035,220.0,219.92694,220.0,220.15114,101.0,107.04373,85.0,88.12759,0.0,0.0029838828,0.0,-0.002014839,46056.5,38580.85,0,591.2691
2024-08-06 07:05:54.682,39.0,38.52213,39.0,38.573895,44.0,42.705254,39.0,38.957417,51.0,50.641804,62.0,57.163612,59.0,54.16907,61.0,55.793026,-0.14,-0.09125376,46.9,45.176468,113.0,113.012596,839.11,822.02185,126.0,126.00014,220.0,220.00035,220.0,219.9271,220.0,220.1509,101.0,107.29185,85.0,88.35807,0.0,0.00295176,0.0,-0.002048899,46156.5,38556.652,0,591.2691
2024-08-06 07:06:20.282,39.0,38.53191,39.0,38.585033,44.0,42.715706,39.0,38.967846,51.0,50.649506,67.68,57.18727,64.68,54.194405,66.66,55.814705,-0.03,-0.09109535,49.38,45.193233,113.0,113.01262,869.25,822.00964,126.0,126.00014,220.0,220.00035,220.0,219.92722,220.0,220.15065,101.6,107.53981,85.0,88.58862,0.0,0.0029196376,0.0,-0.0020830864,46256.5,38532.44,0,591.2691
2024-08-06 07:06:45.882,39.0,38.5417,39.0,38.596172,44.0,42.726147,39.0,38.978268,51.0,50.65721,70.27,57.210808,67.27,54.219666,69.21,55.836334,0.0,-0.090936884,51.73,45.209984,113.0,113.01264,855.37,821.9975,126.0,126.00014,220.0,220.00035,220.0,219.92735,220.0,220.15042,102.0,107.7876,85.74,88.81925,0.0,0.0028873659,0.0,-0.00211721,46356.5,38508.22,0,591.2691
2024-08-06 07:07:11.482,39.0,38.55149,39.0,38.60731,44.0,42.73658,39.0,38.98868,51.0,50.664925,79.51,57.23419,75.83,54.24487,77.89,55.85791,-0.08,-0.09077822,61.0,45.226715,113.0,113.012665,806.79,821.98517,126.0,126.00014,220.0,220.00035,220.0,219.9275,220.0,220.15018,102.0,108.03524,86.0,89.04996,0.0,0.0028551156,0.0,-0.0021514616,46456.5,38483.973,0,591.2691
